matchId,blueTeamDragonKills,blueTeamFirstBlood,redTeamDragonKills,blueTeamControlWardsPlaced_diff,blueTeamWardsPlaced_diff,blueTeamTotalKills_diff,blueTeamHeraldKills_diff,blueTeamTowersDestroyed_diff,blueTeamInhibitorsDestroyed_diff,blueTeamTurretPlatesDestroyed_diff,blueTeamMinionsKilled_diff,blueTeamJungleMinions_diff,blueTeamTotalGold_diff,blueTeamXp_diff,blueTeamTotalDamageToChamps_diff,blueWin
EUW1_6863428248,0,0,2,0,24,-8,0,-1,0,-11,-29,-7,-4601,-1593,-13116,0
EUW1_6862006815,1,0,1,-3,-6,-11,0,-1,0,2,40,19,-1363,-2978,-103,0
EUW1_6861992367,0,1,1,1,2,9,0,1,0,-1,-38,15,4534,3133,1874,1
EUW1_6861959652,1,1,1,1,-1,-4,-1,-3,0,-5,-21,-21,-3201,-1948,598,1
EUW1_6861920786,0,0,2,1,0,2,0,3,0,-2,15,17,4329,914,6226,1
EUW1_6861855274,1,1,1,-1,13,-12,0,-1,0,-11,7,24,-2544,-2105,-9397,1
EUW1_6861824754,0,0,1,3,-54,-8,0,-2,0,-13,-68,-24,-6508,-3353,1398,0
EUW1_6861583360,0,1,2,2,10,3,0,-1,0,-3,-16,-25,-2037,-1869,-7169,0
EUW1_6861431156,2,0,0,2,-12,2,0,-1,0,-3,8,-20,869,-1046,6365,1
EUW1_6861381826,0,1,2,-2,-11,1,0,-1,0,-3,-5,8,422,487,-1882,0
EUW1_6861298575,1,1,1,-2,-9,14,0,1,0,0,-34,-1,6111,2956,6582,1
EUW1_6861251858,0,0,1,1,24,-2,0,-3,0,-10,-86,-48,-6927,-2990,989,0
EUW1_6861204561,1,1,0,-2,1,0,0,0,0,-3,23,-5,1577,1016,4014,1
EUW1_6860646239,0,0,1,3,-5,-6,0,-2,0,-10,-51,-4,-4945,-2373,-4275,0
EUW1_6860612136,0,1,2,1,1,5,0,0,0,-2,-1,12,2178,1470,7864,0
EUW1_6860566048,0,0,0,1,-2,-9,0,1,0,1,-7,4,-1344,-1256,-3786,0
EUW1_6860525891,1,0,0,0,57,-3,0,-6,0,-9,-62,-28,-5703,-4301,-8177,0
EUW1_6860457553,1,0,0,1,0,-7,0,-1,0,-9,-82,-20,-6212,-4585,-17428,0
EUW1_6860396838,0,1,2,-5,1,-3,1,-4,0,-11,-66,13,-2738,-2393,-7621,0
EUW1_6882931992,0,0,1,1,-3,-5,0,0,0,-2,15,28,-1490,-931,826,0
EUW1_6882580390,2,0,0,-6,24,0,0,1,0,-3,30,-6,1898,-443,-729,1
EUW1_6882467829,0,1,2,-1,-10,-3,0,0,0,-8,61,6,-956,405,6293,0
EUW1_6881494700,0,1,1,-3,2,-6,-1,0,0,-11,-45,-7,-4489,-2145,-8210,0
EUW1_6877136264,1,1,0,-4,-11,-3,0,0,0,0,48,-45,-1685,-1517,-13365,0
EUW1_6876833714,1,0,1,-1,-11,-9,-1,0,0,0,93,-16,-279,-1337,5480,0
EUW1_6875743060,0,1,2,-1,-6,0,0,1,0,-5,37,21,1338,1073,4128,1
EUW1_6875672982,0,1,2,-2,3,3,0,-1,0,-5,53,-6,3148,1870,2675,1
EUW1_6875614418,2,1,0,-3,66,19,1,1,0,1,43,-7,9505,5886,29169,1
EUW1_6875477322,2,1,0,0,5,9,0,-2,0,-5,3,-24,3158,1162,3288,1
EUW1_6875325170,0,0,1,1,28,3,0,0,0,-5,-32,-6,-458,1441,1978,1
EUW1_6874072837,0,0,2,1,-4,-3,0,1,0,-2,51,12,2658,1506,-7275,1
EUW1_6874013511,2,0,0,-2,0,-7,0,-2,0,-14,-38,48,-3335,-842,-767,0
EUW1_6873742055,1,1,0,2,11,-1,0,0,0,-1,-69,34,-1800,-944,6523,0
EUW1_6873703194,1,0,1,0,-6,0,0,-1,0,-7,-10,22,-940,-248,846,0
EUW1_6873693861,1,1,0,6,12,10,1,1,0,6,35,88,9924,8341,13830,1
EUW1_6872525838,1,1,1,0,2,-2,1,0,0,-11,4,16,-766,706,325,1
EUW1_6872437777,0,0,2,1,3,-7,0,1,0,-3,0,-4,-1695,-6,-7740,1
EUW1_6872392675,2,0,0,-4,-6,0,0,-2,0,-6,-55,-18,-1645,-3041,-2203,1
EUW1_6882882718,2,0,0,1,-7,3,1,0,0,-3,6,10,2482,-647,3097,1
EUW1_6882715337,0,0,1,-2,2,-3,-1,0,0,-4,5,0,-1228,-139,-440,1
EUW1_6882691542,1,1,1,1,-8,1,0,-1,0,-6,-10,11,620,329,-628,0
EUW1_6881993072,0,1,1,8,7,-9,0,-2,0,-6,-42,-33,-6030,-5336,4259,0
EUW1_6881922219,0,0,2,-2,1,-10,0,-3,0,1,94,-21,-531,1188,-14443,1
EUW1_6881084750,0,0,2,5,7,2,0,1,0,-3,84,23,4050,3197,6181,1
EUW1_6881053656,2,1,0,1,106,10,0,1,0,8,47,31,5238,2939,7898,1
EUW1_6880981279,1,1,0,-7,2,-3,0,0,0,-8,-73,8,-1517,-2160,-4698,0
EUW1_6880492574,0,0,2,-4,-6,-12,-1,-5,0,-16,-98,-25,-9531,-6134,-18149,0
EUW1_6880409862,1,1,0,0,4,0,0,-1,0,-3,38,-13,165,198,-2423,1
EUW1_6880113534,0,0,0,0,-1,-6,0,-1,0,-9,-30,-12,-4024,-37,-6123,0
EUW1_6880064753,0,1,2,-1,11,-7,0,-2,0,-11,-59,-33,-5655,-4843,-2366,0
EUW1_6879790851,0,1,1,5,0,-5,0,1,0,-4,40,-19,-364,-647,5833,0
EUW1_6879737809,1,0,1,-1,-9,-7,0,-1,0,-6,70,16,-429,564,558,1
EUW1_6883705796,0,0,1,2,5,8,0,2,0,4,14,-18,5047,4580,8588,1
EUW1_6883670869,0,1,2,-3,-1,4,-1,0,0,-1,-2,-8,1522,-1372,1437,1
EUW1_6883135217,2,1,0,-1,170,2,0,-1,0,-1,2,38,2828,750,3960,1
EUW1_6882699117,1,0,0,1,10,0,1,0,0,-5,26,56,1671,1984,3182,1
EUW1_6882327065,2,0,0,-3,-7,1,0,0,0,-2,20,24,1961,-363,3397,1
EUW1_6881637001,0,1,2,-4,-65,-7,-1,-1,0,-7,-4,17,-2954,-474,-2140,0
EUW1_6879700330,0,0,1,-6,-25,-3,1,0,0,-7,8,-6,-264,-536,1299,0
EUW1_6879343077,1,1,1,2,-13,4,0,0,0,-3,15,-4,1957,1361,5831,1
EUW1_6879284094,1,1,1,-3,-13,-1,0,0,0,-4,-19,-24,-1514,-1779,-478,0
EUW1_6876575140,0,0,1,-5,0,-18,0,-2,0,-9,-46,15,-8047,-7001,-14794,0
EUW1_6876302739,0,1,1,-4,-4,11,0,2,0,3,58,9,7144,4560,8084,1
EUW1_6876208156,0,0,2,2,-1,2,0,-3,0,-7,-25,1,-1053,-1602,-1600,1
EUW1_6875208577,2,0,0,-3,39,-11,0,-2,0,-8,-44,19,-5707,-4617,-13743,1
EUW1_6874787797,1,1,1,5,314,7,0,-1,0,0,39,-12,5109,2250,5913,1
EUW1_6873738693,0,0,2,3,-5,6,0,1,0,-6,54,-9,3180,3551,3286,1
EUW1_6872584427,2,1,0,1,14,5,0,0,0,2,55,23,3041,3712,1837,1
EUW1_6872552430,2,1,0,0,-5,18,1,1,0,0,26,10,8941,4887,13089,1
EUW1_6871981004,0,1,1,2,-1,-8,0,0,0,-6,-7,10,-4094,-1366,-5841,0
EUW1_6871915474,1,1,0,1,-91,1,1,1,0,4,50,-9,2962,752,-830,1
EUW1_6871179799,1,0,0,0,1,13,1,2,0,-3,91,13,7979,5986,17167,1
EUW1_6883734838,0,1,1,-3,-86,-4,0,-2,0,-7,-51,24,-1291,-353,-6566,0
EUW1_6883293068,0,1,1,3,3,-11,-1,-3,0,-17,-60,-59,-8953,-6597,-13064,0
EUW1_6883246788,2,0,0,3,10,13,0,1,0,1,-17,-8,5261,1617,11013,1
EUW1_6883162714,0,0,1,2,-20,-10,0,0,0,-7,47,-36,-2303,-814,-5477,0
EUW1_6883100804,1,0,0,-2,0,5,0,1,0,-2,6,0,3141,1448,900,1
EUW1_6883010598,0,0,1,8,-11,-2,0,0,0,-9,18,-26,-2665,-445,-3545,0
EUW1_6882778368,1,1,1,3,-2,10,0,1,0,-4,23,12,6105,4422,10835,1
EUW1_6882737351,0,0,2,1,9,-9,0,0,0,-4,-44,-18,-2782,-2992,-12260,0
EUW1_6882594929,0,0,2,-2,-8,-11,0,-2,0,-9,-45,-8,-5338,-3171,-2633,0
EUW1_6882531951,2,1,0,0,8,9,0,0,0,-3,24,21,4710,2868,8684,1
EUW1_6882501689,0,1,1,-3,2,-6,0,-2,0,-11,-38,-13,-4821,-2153,-8366,0
EUW1_6882466295,1,1,1,4,-3,-6,0,-1,0,-6,-45,29,-2369,-2512,-2471,0
EUW1_6882402435,1,0,0,3,0,3,1,1,0,0,-2,4,1596,1503,3580,1
EUW1_6882373251,0,0,1,7,-78,13,1,1,0,-1,16,-7,8210,4338,1757,1
EUW1_6883634964,1,1,1,4,-1,4,1,2,0,4,42,39,4490,2881,10732,1
EUW1_6883609305,0,1,2,-5,112,-7,-1,-2,0,-12,18,-38,-5105,-2800,-4526,0
EUW1_6883598586,1,1,0,1,-105,6,0,1,0,-8,59,30,3828,4169,4837,1
EUW1_6877875140,1,0,1,-3,-108,-3,0,-1,0,-7,-20,-11,-2368,-217,1182,1
EUW1_6873803191,2,1,0,5,30,7,1,1,0,2,53,33,7086,3773,10728,1
EUW1_6873793565,0,0,1,0,99,-4,0,1,0,-7,4,-14,-771,-2031,-1600,1
EUW1_6872271170,1,0,1,6,0,3,1,-1,0,-2,-59,40,167,58,311,0
EUW1_6872255823,0,0,1,-3,5,-4,0,-1,0,-10,-14,-25,-4208,-2440,1901,0
EUW1_6872232576,0,0,1,-2,7,3,0,-1,0,-6,-43,-21,-189,3319,-2796,0
EUW1_6872198113,2,0,0,1,5,3,-1,-1,0,-10,30,-24,-1236,-2364,6299,1
EUW1_6872170591,2,0,0,6,-25,2,0,-1,0,-7,12,-9,-1216,-665,-4187,0
EUW1_6871700079,0,0,2,3,-4,2,-1,-1,0,-7,-31,-32,-27,-437,818,0
EUW1_6871636305,0,1,2,0,-20,-2,0,-1,0,-1,-24,14,-1539,-2222,2814,1
EUW1_6871579473,2,1,0,4,5,8,0,1,0,2,23,-17,4894,2359,3736,0
EUW1_6871418513,0,1,1,0,15,-6,0,0,0,-5,5,-20,-1646,-1183,2784,0
EUW1_6871365674,2,1,0,5,95,-4,0,1,0,-2,23,14,178,65,4639,0
EUW1_6870910800,0,1,2,-2,-1,-2,0,3,0,-2,101,-20,2674,3228,1693,1
EUW1_6870888788,1,0,0,-1,3,-8,-1,-1,0,-8,23,24,-3655,-1857,-1288,1
EUW1_6882241403,0,0,1,5,13,-18,0,-3,0,-6,15,16,-6670,-4356,-7250,0
EUW1_6882107011,2,1,0,-1,18,14,0,2,0,-7,25,23,7944,6825,11670,1
EUW1_6882064737,0,1,2,-1,-75,0,1,0,0,-1,25,56,2857,2475,-3656,0
EUW1_6880561957,0,0,2,-5,-9,-12,0,-1,0,-4,18,8,-2201,-111,-1755,0
EUW1_6880156719,0,0,0,2,2,-4,0,0,0,-5,34,-31,131,-518,-5,0
EUW1_6879188674,0,0,2,0,-22,0,0,0,0,-6,-30,14,990,1787,-5961,0
EUW1_6876123783,1,1,1,0,-23,-10,0,-1,0,-1,17,-23,-3763,-2679,-3006,1
EUW1_6874954832,0,0,1,-2,-11,-12,-1,-7,-2,-15,-104,-27,-12681,-5966,-14504,0
EUW1_6874925642,1,1,0,3,35,5,1,-1,0,-4,-28,-37,148,-1352,5441,1
EUW1_6874756260,0,0,2,-2,-31,7,1,2,0,1,81,35,5618,5024,6036,1
EUW1_6873644175,0,1,1,-1,22,7,0,-2,0,-11,-3,18,2444,3215,3987,1
EUW1_6873563183,0,0,1,-3,-2,-5,0,-2,0,-9,-70,9,-5017,-2581,-1057,0
EUW1_6873276078,0,0,2,4,3,9,1,3,0,-1,6,25,6730,3471,11552,1
EUW1_6873162437,0,1,1,4,13,1,0,0,0,-1,-15,1,-368,897,-5993,0
EUW1_6872110040,1,1,1,-4,71,3,1,0,0,-3,-40,-20,-1357,-2500,932,0
EUW1_6869100979,0,0,2,-4,-4,-13,-1,-1,0,-12,-43,4,-8126,-4918,-5228,0
EUW1_6868912527,0,1,2,1,-244,2,0,-1,0,-7,-5,-37,-316,-5,-9475,0
EUW1_6868718590,0,1,2,-1,11,-5,0,1,0,-3,-10,7,-1825,-2813,2413,1
EUW1_6882191782,1,1,1,0,64,4,0,1,0,2,70,-24,3965,2429,3568,1
EUW1_6882172478,1,0,0,0,0,10,0,4,0,0,90,34,9260,6903,12753,1
EUW1_6878204303,1,1,0,-4,-6,7,0,3,0,1,61,24,8128,5985,-1732,1
EUW1_6878176523,1,1,0,4,-51,6,0,-1,0,-9,-10,16,1511,2168,4196,1
EUW1_6877800412,0,0,1,3,6,2,1,-1,0,-10,-71,29,-2142,-86,-782,1
EUW1_6876491809,0,0,1,-1,-19,1,0,-3,0,2,27,32,5258,2116,2299,1
EUW1_6875087524,0,1,2,1,-3,-4,0,-2,0,-11,-4,-7,-1067,-1286,-1309,0
EUW1_6875057204,0,0,1,-3,4,7,0,0,0,5,72,-1,6812,3607,10328,0
EUW1_6875052791,1,1,1,1,-8,-14,-1,-1,0,-13,-40,-22,-8618,-7132,-10803,0
EUW1_6875041956,1,1,1,1,18,7,0,1,0,-5,-16,-4,3748,1493,3136,1
EUW1_6875034887,0,0,2,-5,-7,-13,-1,-6,0,-17,-137,-100,-16879,-12557,-13877,0
EUW1_6873765088,2,1,0,4,9,10,0,5,0,4,7,42,8837,3766,14005,1
EUW1_6873752297,1,0,1,-3,5,-4,0,-1,0,-11,-9,20,-1606,-1209,-4722,0
EUW1_6873745394,2,0,0,-4,0,7,0,1,0,0,7,8,4369,3228,6595,0
EUW1_6872492045,1,1,1,-9,109,15,1,0,0,-6,32,40,7599,6381,5031,1
EUW1_6872385470,0,0,2,-1,-3,0,0,-1,0,-7,-2,-30,-1069,-1201,-5803,0
EUW1_6872363342,2,1,0,-2,-2,6,0,2,0,7,75,10,5568,1822,7597,0
EUW1_6871095954,1,0,1,4,90,14,-1,1,0,-6,-15,-19,5694,2030,-6576,1
EUW1_6871078704,1,1,1,-1,-74,-2,-1,0,0,-2,-8,-44,-2317,-3934,-5782,0
EUW1_6883225152,1,0,0,-2,-5,-11,-1,-3,0,-14,-74,-61,-9691,-6612,-9375,0
EUW1_6882672585,2,0,0,4,194,6,0,0,0,-6,43,-4,4534,3211,6742,0
EUW1_6882618985,1,0,1,0,-3,3,0,-1,0,-7,-21,-12,-224,-476,113,0
EUW1_6881572750,2,0,0,3,-262,4,1,0,0,-7,8,-16,472,-391,1140,1
